𒂄\<b>Transliteration: </b>szul
𒂄\<b>Transliteration: </b>zu7
𒂄\<b>Transliteration: </b>zul
<b>Transliteration: </b>dun\𒂄
<b>Transliteration: </b>dur9\𒂄
<b>Transliteration: </b>sul\𒂄
<b>Transliteration: </b>szah2\𒂄
<b>Transliteration: </b>szul\𒂄
<b>Transliteration: </b>zu7\𒂄
<b>Transliteration: </b>zul\𒂄
𒂅\<b>Transliteration: </b>du3n3
𒂅\<b>Transliteration: </b>du5
𒂅\<b>Transliteration: </b>dun3
𒂅\<b>Transliteration: </b>gi2n2
𒂅\<b>Transliteration: </b>gin2
𒂅\<b>Transliteration: </b>t,u
𒂅\<b>Transliteration: </b>tu3n3
𒂅\<b>Transliteration: </b>tun3
<b>Transliteration: </b>du3n3\𒂅
<b>Transliteration: </b>du5\𒂅
<b>Transliteration: </b>dun3\𒂅
<b>Transliteration: </b>gi2n2\𒂅
<b>Transliteration: </b>gin2\𒂅
<b>Transliteration: </b>t,u\𒂅
<b>Transliteration: </b>tu3n3\𒂅
<b>Transliteration: </b>tun3\𒂅
𒂆\<b>Transliteration: </b>mir
<b>Transliteration: </b>mir\𒂆
𒂈\<b>Transliteration: </b>dul4
𒂈\<b>Transliteration: </b>dun4
𒂈\<b>Transliteration: </b>szudul4
𒂈\<b>Transliteration: </b>szudun
<b>Transliteration: </b>dul4\𒂈
<b>Transliteration: </b>dun4\𒂈
<b>Transliteration: </b>szudul4\𒂈
<b>Transliteration: </b>szudun\𒂈
𒂊\<b>Transliteration: </b>e
𒂊\<b>Transliteration: </b>eg2
<b>Transliteration: </b>e\𒂊
<b>Transliteration: </b>eg2\𒂊
𒂍\<b>Transliteration: </b>e
𒂍\<b>Transliteration: </b>e2
𒂍\<b>Transliteration: </b>u6
<b>Transliteration: </b>e\𒂍
<b>Transliteration: </b>e2\𒂍
<b>Transliteration: </b>u6\𒂍
𒂔\<b>Transliteration: </b>am
𒂔\<b>Transliteration: </b>bir4
𒂔\<b>Transliteration: </b>edimx
𒂔\<b>Transliteration: </b>edin
𒂔\<b>Transliteration: </b>ru6
<b>Transliteration: </b>am\𒂔
<b>Transliteration: </b>bir4\𒂔
<b>Transliteration: </b>edimx\𒂔
<b>Transliteration: </b>edin\𒂔
<b>Transliteration: </b>ru6\𒂔
𒂕\<b>Transliteration: </b>eger
𒂕\<b>Transliteration: </b>egir
<b>Transliteration: </b>eger\𒂕
<b>Transliteration: </b>egir\𒂕
𒂖\<b>Transliteration: </b>el
𒂖\<b>Transliteration: </b>il5
𒂖\<b>Transliteration: </b>sikil
<b>Transliteration: </b>el\𒂖
<b>Transliteration: </b>il5\𒂖
<b>Transliteration: </b>sikil\𒂖
𒂗\<b>Transliteration: </b>en
𒂗\<b>Transliteration: </b>ensi
𒂗\<b>Transliteration: </b>in4
𒂗\<b>Transliteration: </b>ru12
𒂗\<b>Transliteration: </b>uru16
<b>Transliteration: </b>en\𒂗
<b>Transliteration: </b>ensi\𒂗
<b>Transliteration: </b>in4\𒂗
<b>Transliteration: </b>ru12\𒂗
<b>Transliteration: </b>uru16\𒂗
𒂘\<b>Transliteration: </b>buru14
𒂘\<b>Transliteration: </b>szibir
<b>Transliteration: </b>buru14\𒂘
<b>Transliteration: </b>szibir\𒂘
𒂞\<b>Transliteration: </b>eren
𒂞\<b>Transliteration: </b>erin
𒂞\<b>Transliteration: </b>sze22
𒂞\<b>Transliteration: </b>szesz4
<b>Transliteration: </b>eren\𒂞
<b>Transliteration: </b>erin\𒂞
<b>Transliteration: </b>sze22\𒂞
<b>Transliteration: </b>szesz4\𒂞
𒂟\<b>Transliteration: </b>da3g3
𒂟\<b>Transliteration: </b>erim
𒂟\<b>Transliteration: </b>erin2
𒂟\<b>Transliteration: </b>kurum7
𒂟\<b>Transliteration: </b>pir2
𒂟\<b>Transliteration: </b>rin2
𒂟\<b>Transliteration: </b>sig5
𒂟\<b>Transliteration: </b>zalag2
<b>Transliteration: </b>da3g3\𒂟
<b>Transliteration: </b>erim\𒂟
<b>Transliteration: </b>erin2\𒂟
<b>Transliteration: </b>kurum7\𒂟
<b>Transliteration: </b>pir2\𒂟
<b>Transliteration: </b>rin2\𒂟
<b>Transliteration: </b>sig5\𒂟
<b>Transliteration: </b>zalag2\𒂟
𒂠\<b>Transliteration: </b>ba3
𒂠\<b>Transliteration: </b>e2gi2
𒂠\<b>Transliteration: </b>egir2
𒂠\<b>Transliteration: </b>esz2
𒂠\<b>Transliteration: </b>esze2
𒂠\<b>Transliteration: </b>gir15
𒂠\<b>Transliteration: </b>hug
𒂠\<b>Transliteration: </b>libir
𒂠\<b>Transliteration: </b>sumunx
𒂠\<b>Transliteration: </b>sze
𒂠\<b>Transliteration: </b>sze3
𒂠\<b>Transliteration: </b>szu
𒂠\<b>Transliteration: </b>szu3
𒂠\<b>Transliteration: </b>ub2
<b>Transliteration: </b>ba3\𒂠
<b>Transliteration: </b>e2gi2\𒂠
<b>Transliteration: </b>egir2\𒂠
<b>Transliteration: </b>esz2\𒂠
<b>Transliteration: </b>esze2\𒂠
<b>Transliteration: </b>gir15\𒂠
<b>Transliteration: </b>hug\𒂠
<b>Transliteration: </b>libir\𒂠
<b>Transliteration: </b>sumunx\𒂠
<b>Transliteration: </b>sze\𒂠
<b>Transliteration: </b>sze3\𒂠
<b>Transliteration: </b>szu\𒂠
<b>Transliteration: </b>szu3\𒂠
<b>Transliteration: </b>ub2\𒂠
𒂡\<b>Transliteration: </b>asilx
𒂡\<b>Transliteration: </b>ba3d3
𒂡\<b>Transliteration: </b>ezem
𒂡\<b>Transliteration: </b>ezen
𒂡\<b>Transliteration: </b>gublagax
𒂡\<b>Transliteration: </b>szer3
𒂡\<b>Transliteration: </b>szir3
<b>Transliteration: </b>asilx\𒂡
<b>Transliteration: </b>ba3d3\𒂡
<b>Transliteration: </b>ezem\𒂡
<b>Transliteration: </b>ezen\𒂡
<b>Transliteration: </b>gublagax\𒂡
<b>Transliteration: </b>szer3\𒂡
<b>Transliteration: </b>szir3\𒂡
𒂢\<b>Transliteration: </b>a3silal3
𒂢\<b>Transliteration: </b>asil3
𒂢\<b>Transliteration: </b>asila3
<b>Transliteration: </b>a3silal3\𒂢
<b>Transliteration: </b>asil3\𒂢
<b>Transliteration: </b>asila3\𒂢
𒂣\<b>Transliteration: </b>sil7
<b>Transliteration: </b>sil7\𒂣
𒂤\<b>Transliteration: </b>asilal4
<b>Transliteration: </b>asilal4\𒂤
𒂦\<b>Transliteration: </b>ba3d3
𒂦\<b>Transliteration: </b>bad3
𒂦\<b>Transliteration: </b>u9
𒂦\<b>Transliteration: </b>ug5
𒂦\<b>Transliteration: </b>un3
<b>Transliteration: </b>ba3d3\𒂦
<b>Transliteration: </b>bad3\𒂦
<b>Transliteration: </b>u9\𒂦
<b>Transliteration: </b>ug5\𒂦
<b>Transliteration: </b>un3\𒂦
𒂬\<b>Transliteration: </b>ubara
𒂬\<b>Transliteration: </b>un4
<b>Transliteration: </b>ubara\𒂬
<b>Transliteration: </b>un4\𒂬
𒂮\<b>Transliteration: </b>kisiga
<b>Transliteration: </b>kisiga\𒂮
𒂯\<b>Transliteration: </b>gublaga
<b>Transliteration: </b>gublaga\𒂯
𒂰\<b>Transliteration: </b>asil
𒂰\<b>Transliteration: </b>asila
𒂰\<b>Transliteration: </b>asilal
<b>Transliteration: </b>asil\𒂰
<b>Transliteration: </b>asila\𒂰
<b>Transliteration: </b>asilal\𒂰
𒂵\<b>Transliteration: </b>ga
𒂵\<b>Transliteration: </b>gur11
𒂵\<b>Transliteration: </b>ka
𒂵\<b>Transliteration: </b>ka3
𒂵\<b>Transliteration: </b>qa2
𒂵\<b>Transliteration: </b>u2tu2
<b>Transliteration: </b>ga\𒂵
<b>Transliteration: </b>gur11\𒂵
<b>Transliteration: </b>ka\𒂵
<b>Transliteration: </b>ka3\𒂵
<b>Transliteration: </b>qa2\𒂵
<b>Transliteration: </b>u2tu2\𒂵
𒂷\<b>Transliteration: </b>ba4
𒂷\<b>Transliteration: </b>ga
𒂷\<b>Transliteration: </b>ga2
𒂷\<b>Transliteration: </b>ge26
𒂷\<b>Transliteration: </b>ma3
𒂷\<b>Transliteration: </b>mal
𒂷\<b>Transliteration: </b>pisag
𒂷\<b>Transliteration: </b>pisan
<b>Transliteration: </b>ba4\𒂷
<b>Transliteration: </b>ga\𒂷
<b>Transliteration: </b>ga2\𒂷
<b>Transliteration: </b>ge26\𒂷
<b>Transliteration: </b>ma3\𒂷
<b>Transliteration: </b>mal\𒂷
<b>Transliteration: </b>pisag\𒂷
<b>Transliteration: </b>pisan\𒂷
𒂼\<b>Transliteration: </b>ama
𒂼\<b>Transliteration: </b>dagal
<b>Transliteration: </b>ama\𒂼
<b>Transliteration: </b>dagal\𒂼
𒃌\<b>Transliteration: </b>galga
<b>Transliteration: </b>galga\𒃌
𒃞\<b>Transliteration: </b>men
<b>Transliteration: </b>men\𒃞
𒃟\<b>Transliteration: </b>itima
<b>Transliteration: </b>itima\𒃟
𒃠\<b>Transliteration: </b>ganun
<b>Transliteration: </b>ganun\𒃠
𒃡\<b>Transliteration: </b>u3r3
<b>Transliteration: </b>u3r3\𒃡
𒃢\<b>Transliteration: </b>gazi
𒃢\<b>Transliteration: </b>sila4
<b>Transliteration: </b>gazi\𒃢
<b>Transliteration: </b>sila4\𒃢
𒃣\<b>Transliteration: </b>ama5
𒃣\<b>Transliteration: </b>arhusz
<b>Transliteration: </b>ama5\𒃣
<b>Transliteration: </b>arhusz\𒃣
𒃥\<b>Transliteration: </b>e2sag2
𒃥\<b>Transliteration: </b>esag2
<b>Transliteration: </b>e2sag2\𒃥
<b>Transliteration: </b>esag2\𒃥
𒃩\<b>Transliteration: </b>dan3
<b>Transliteration: </b>dan3\𒃩
𒃰\<b>Transliteration: </b>gad
𒃰\<b>Transliteration: </b>gada
𒃰\<b>Transliteration: </b>gat
𒃰\<b>Transliteration: </b>gat,
𒃰\<b>Transliteration: </b>kat
𒃰\<b>Transliteration: </b>kat,
𒃰\<b>Transliteration: </b>kid9
𒃰\<b>Transliteration: </b>kidt9
<b>Transliteration: </b>gad\𒃰
<b>Transliteration: </b>gada\𒃰
<b>Transliteration: </b>gat\𒃰
<b>Transliteration: </b>gat,\𒃰
<b>Transliteration: </b>kat\𒃰
<b>Transliteration: </b>kat,\𒃰
<b>Transliteration: </b>kid9\𒃰
<b>Transliteration: </b>kidt9\𒃰
𒃱\<b>Transliteration: </b>kinda
<b>Transliteration: </b>kinda\𒃱
𒃲\<b>Transliteration: </b>gal
𒃲\<b>Transliteration: </b>gala8
𒃲\<b>Transliteration: </b>ka2l2
𒃲\<b>Transliteration: </b>kal2
𒃲\<b>Transliteration: </b>qal
𒃲\<b>Transliteration: </b>ra2b2
<b>Transliteration: </b>gal\𒃲
<b>Transliteration: </b>gala8\𒃲
<b>Transliteration: </b>ka2l2\𒃲
<b>Transliteration: </b>kal2\𒃲
<b>Transliteration: </b>qal\𒃲
<b>Transliteration: </b>ra2b2\𒃲
𒃴\<b>Transliteration: </b>galam
𒃴\<b>Transliteration: </b>sukud
𒃴\<b>Transliteration: </b>sukux
<b>Transliteration: </b>galam\𒃴
<b>Transliteration: </b>sukud\𒃴
<b>Transliteration: </b>sukux\𒃴
𒃵\<b>Transliteration: </b>di3m3
𒃵\<b>Transliteration: </b>gam
𒃵\<b>Transliteration: </b>gur2
𒃵\<b>Transliteration: </b>gurum
<b>Transliteration: </b>di3m3\𒃵
<b>Transliteration: </b>gam\𒃵
<b>Transliteration: </b>gur2\𒃵
<b>Transliteration: </b>gurum\𒃵
𒃶\<b>Transliteration: </b>dim8
𒃶\<b>Transliteration: </b>dim9
𒃶\<b>Transliteration: </b>gam4
𒃶\<b>Transliteration: </b>gan
𒃶\<b>Transliteration: </b>gana
𒃶\<b>Transliteration: </b>he2
𒃶\<b>Transliteration: </b>hi2
𒃶\<b>Transliteration: </b>ka2m2
𒃶\<b>Transliteration: </b>kam2
𒃶\<b>Transliteration: </b>kan
𒃶\<b>Transliteration: </b>szagan
<b>Transliteration: </b>dim8\𒃶
<b>Transliteration: </b>dim9\𒃶
<b>Transliteration: </b>gam4\𒃶
<b>Transliteration: </b>gan\𒃶
<b>Transliteration: </b>gana\𒃶
<b>Transliteration: </b>he2\𒃶
<b>Transliteration: </b>hi2\𒃶
<b>Transliteration: </b>ka2m2\𒃶
<b>Transliteration: </b>kam2\𒃶
<b>Transliteration: </b>kan\𒃶
<b>Transliteration: </b>szagan\𒃶
𒃷\<b>Transliteration: </b>ga2n2
𒃷\<b>Transliteration: </b>ga3
𒃷\<b>Transliteration: </b>gan2
𒃷\<b>Transliteration: </b>gana2
𒃷\<b>Transliteration: </b>iku
𒃷\<b>Transliteration: </b>ka2n2
𒃷\<b>Transliteration: </b>kan2
𒃷\<b>Transliteration: </b>kar2
<b>Transliteration: </b>ga2n2\𒃷
<b>Transliteration: </b>ga3\𒃷
<b>Transliteration: </b>gan2\𒃷
<b>Transliteration: </b>gana2\𒃷
<b>Transliteration: </b>iku\𒃷
<b>Transliteration: </b>ka2n2\𒃷
<b>Transliteration: </b>kan2\𒃷
<b>Transliteration: </b>kar2\𒃷
𒃸\<b>Transliteration: </b>ka2r2
<b>Transliteration: </b>ka2r2\𒃸
𒃻\<b>Transliteration: </b>gar
𒃻\<b>Transliteration: </b>kurum7
𒃻\<b>Transliteration: </b>ni2g2
𒃻\<b>Transliteration: </b>ni3
𒃻\<b>Transliteration: </b>nig2
𒃻\<b>Transliteration: </b>ninda
𒃻\<b>Transliteration: </b>nindan
𒃻\<b>Transliteration: </b>sza2
<b>Transliteration: </b>gar\𒃻
<b>Transliteration: </b>kurum7\𒃻
<b>Transliteration: </b>ni2g2\𒃻
<b>Transliteration: </b>ni3\𒃻
<b>Transliteration: </b>nig2\𒃻
<b>Transliteration: </b>ninda\𒃻
<b>Transliteration: </b>nindan\𒃻
<b>Transliteration: </b>sza2\𒃻
𒃼\<b>Transliteration: </b>ga3r3
𒃼\<b>Transliteration: </b>gar3
𒃼\<b>Transliteration: </b>gara3
𒃼\<b>Transliteration: </b>ka3r3
𒃼\<b>Transliteration: </b>kar3
𒃼\<b>Transliteration: </b>qar
<b>Transliteration: </b>ga3r3\𒃼
<b>Transliteration: </b>gar3\𒃼
<b>Transliteration: </b>gara3\𒃼
<b>Transliteration: </b>ka3r3\𒃼
<b>Transliteration: </b>kar3\𒃼
<b>Transliteration: </b>qar\𒃼
𒃽\<b>Transliteration: </b>gaszan
<b>Transliteration: </b>gaszan\𒃽
𒃾\<b>Transliteration: </b>and
𒃾\<b>Transliteration: </b>b
𒃾\<b>Transliteration: </b>d
𒃾\<b>Transliteration: </b>g
𒃾\<b>Transliteration: </b>gesztin
𒃾\<b>Transliteration: </b>k
𒃾\<b>Transliteration: </b>p
𒃾\<b>Transliteration: </b>t
𒃾\<b>Transliteration: </b>wi5
<b>Transliteration: </b>and\𒃾
<b>Transliteration: </b>b\𒃾
<b>Transliteration: </b>d\𒃾
<b>Transliteration: </b>g\𒃾
<b>Transliteration: </b>gesztin\𒃾
<b>Transliteration: </b>k\𒃾
<b>Transliteration: </b>p\𒃾
<b>Transliteration: </b>t\𒃾
<b>Transliteration: </b>wi5\𒃾
𒄀\<b>Transliteration: </b>ge
𒄀\<b>Transliteration: </b>gen6
𒄀\<b>Transliteration: </b>gi
𒄀\<b>Transliteration: </b>ke
𒄀\<b>Transliteration: </b>ke2
𒄀\<b>Transliteration: </b>ki
𒄀\<b>Transliteration: </b>ki2
𒄀\<b>Transliteration: </b>qe3
𒄀\<b>Transliteration: </b>qi3
𒄀\<b>Transliteration: </b>sig17
<b>Transliteration: </b>ge\𒄀
<b>Transliteration: </b>gen6\𒄀
<b>Transliteration: </b>gi\𒄀
<b>Transliteration: </b>ke\𒄀
<b>Transliteration: </b>ke2\𒄀
<b>Transliteration: </b>ki\𒄀
<b>Transliteration: </b>ki2\𒄀
<b>Transliteration: </b>qe3\𒄀
<b>Transliteration: </b>qi3\𒄀
<b>Transliteration: </b>sig17\𒄀
𒄃\<b>Transliteration: </b>gil
<b>Transliteration: </b>gil\𒄃
𒄄\<b>Transliteration: </b>ge4
𒄄\<b>Transliteration: </b>gi4
𒄄\<b>Transliteration: </b>qi4
<b>Transliteration: </b>ge4\𒄄
<b>Transliteration: </b>gi4\𒄄
<b>Transliteration: </b>qi4\𒄄
𒄆\<b>Transliteration: </b>gigi
<b>Transliteration: </b>gigi\𒄆
𒄇\<b>Transliteration: </b>gidim
<b>Transliteration: </b>gidim\𒄇
𒄈\<b>Transliteration: </b>gi2r2
𒄈\<b>Transliteration: </b>gir2
𒄈\<b>Transliteration: </b>giri2
<b>Transliteration: </b>gi2r2\𒄈
<b>Transliteration: </b>gir2\𒄈
<b>Transliteration: </b>giri2\𒄈
𒄊\<b>Transliteration: </b>er9
𒄊\<b>Transliteration: </b>gi3r3
𒄊\<b>Transliteration: </b>gir3
𒄊\<b>Transliteration: </b>giri3
𒄊\<b>Transliteration: </b>hus
𒄊\<b>Transliteration: </b>szakkan2
<b>Transliteration: </b>er9\𒄊
<b>Transliteration: </b>gi3r3\𒄊
<b>Transliteration: </b>gir3\𒄊
<b>Transliteration: </b>giri3\𒄊
<b>Transliteration: </b>hus\𒄊
<b>Transliteration: </b>szakkan2\𒄊
𒄋\<b>Transliteration: </b>alim
<b>Transliteration: </b>alim\𒄋
𒄌\<b>Transliteration: </b>giri16
<b>Transliteration: </b>giri16\𒄌
𒄎\<b>Transliteration: </b>lulim
<b>Transliteration: </b>lulim\𒄎
𒄐\<b>Transliteration: </b>gisal
<b>Transliteration: </b>gisal\𒄐
𒄑\<b>Transliteration: </b>es
𒄑\<b>Transliteration: </b>es,
𒄑\<b>Transliteration: </b>ez
𒄑\<b>Transliteration: </b>gesz
𒄑\<b>Transliteration: </b>gisz
𒄑\<b>Transliteration: </b>is
𒄑\<b>Transliteration: </b>is,
𒄑\<b>Transliteration: </b>isz6
𒄑\<b>Transliteration: </b>iz
𒄑\<b>Transliteration: </b>sig8
𒄑\<b>Transliteration: </b>szi2ta2
<b>Transliteration: </b>es\𒄑
<b>Transliteration: </b>es,\𒄑
<b>Transliteration: </b>ez\𒄑
<b>Transliteration: </b>gesz\𒄑
<b>Transliteration: </b>gisz\𒄑
<b>Transliteration: </b>is\𒄑
<b>Transliteration: </b>is,\𒄑
<b>Transliteration: </b>isz6\𒄑
<b>Transliteration: </b>iz\𒄑
<b>Transliteration: </b>sig8\𒄑
<b>Transliteration: </b>szi2ta2\𒄑
𒄖\<b>Transliteration: </b>gu
𒄖\<b>Transliteration: </b>qu3
<b>Transliteration: </b>gu\𒄖
<b>Transliteration: </b>qu3\𒄖
𒄗\<b>Transliteration: </b>su3h3
<b>Transliteration: </b>su3h3\𒄗
𒄘\<b>Transliteration: </b>gu
𒄘\<b>Transliteration: </b>gu2
𒄘\<b>Transliteration: </b>gun2
<b>Transliteration: </b>gu\𒄘
<b>Transliteration: </b>gu2\𒄘
<b>Transliteration: </b>gun2\𒄘
𒄙\<b>Transliteration: </b>dur
𒄙\<b>Transliteration: </b>t,ur
𒄙\<b>Transliteration: </b>tu2r2
𒄙\<b>Transliteration: </b>tu2rdur2
𒄙\<b>Transliteration: </b>tu2rur2
𒄙\<b>Transliteration: </b>tur2
𒄙\<b>Transliteration: </b>usanx
<b>Transliteration: </b>dur\𒄙
<b>Transliteration: </b>t,ur\𒄙
<b>Transliteration: </b>tu2r2\𒄙
<b>Transliteration: </b>tu2rdur2\𒄙
<b>Transliteration: </b>tu2rur2\𒄙
<b>Transliteration: </b>tur2\𒄙
<b>Transliteration: </b>usanx\𒄙
𒄛\<b>Transliteration: </b>sub3
𒄛\<b>Transliteration: </b>usan
<b>Transliteration: </b>sub3\𒄛
<b>Transliteration: </b>usan\𒄛
𒄝\<b>Transliteration: </b>u2san2
<b>Transliteration: </b>u2san2\𒄝
𒄞\<b>Transliteration: </b>esztub
𒄞\<b>Transliteration: </b>gu
𒄞\<b>Transliteration: </b>gu4
𒄞\<b>Transliteration: </b>gud
<b>Transliteration: </b>esztub\𒄞
<b>Transliteration: </b>gu\𒄞
<b>Transliteration: </b>gu4\𒄞
<b>Transliteration: </b>gud\𒄞
𒄠\<b>Transliteration: </b>am
𒄠\<b>Transliteration: </b>ildag3
<b>Transliteration: </b>am\𒄠
<b>Transliteration: </b>ildag3\𒄠
𒄡\<b>Transliteration: </b>bi3szeba3
<b>Transliteration: </b>bi3szeba3\𒄡
𒄢\<b>Transliteration: </b>gug
𒄢\<b>Transliteration: </b>gul
𒄢\<b>Transliteration: </b>isimu2
𒄢\<b>Transliteration: </b>ku2l2
𒄢\<b>Transliteration: </b>kul2
𒄢\<b>Transliteration: </b>si23
𒄢\<b>Transliteration: </b>sumun2
<b>Transliteration: </b>gug\𒄢
<b>Transliteration: </b>gul\𒄢
<b>Transliteration: </b>isimu2\𒄢
<b>Transliteration: </b>ku2l2\𒄢
<b>Transliteration: </b>kul2\𒄢
<b>Transliteration: </b>si23\𒄢
<b>Transliteration: </b>sumun2\𒄢
𒄣\<b>Transliteration: </b>gum
𒄣\<b>Transliteration: </b>kum
𒄣\<b>Transliteration: </b>naga4
𒄣\<b>Transliteration: </b>qu
𒄣\<b>Transliteration: </b>qum
<b>Transliteration: </b>gum\𒄣
<b>Transliteration: </b>kum\𒄣
<b>Transliteration: </b>naga4\𒄣
<b>Transliteration: </b>qu\𒄣
<b>Transliteration: </b>qum\𒄣
𒄤\<b>Transliteration: </b>gaz
𒄤\<b>Transliteration: </b>naga3
<b>Transliteration: </b>gaz\𒄤
<b>Transliteration: </b>naga3\𒄤
𒄥\<b>Transliteration: </b>gur
𒄥\<b>Transliteration: </b>ku3r3
𒄥\<b>Transliteration: </b>ku3rgur3
𒄥\<b>Transliteration: </b>ku3rur3
𒄥\<b>Transliteration: </b>kur3
𒄥\<b>Transliteration: </b>qur
<b>Transliteration: </b>gur\𒄥
<b>Transliteration: </b>ku3r3\𒄥
<b>Transliteration: </b>ku3rgur3\𒄥
<b>Transliteration: </b>ku3rur3\𒄥
<b>Transliteration: </b>kur3\𒄥
<b>Transliteration: </b>qur\𒄥
𒄦\<b>Transliteration: </b>gur7
𒄦\<b>Transliteration: </b>guru7
<b>Transliteration: </b>gur7\𒄦
<b>Transliteration: </b>guru7\𒄦
𒄧\<b>Transliteration: </b>gamx
𒄧\<b>Transliteration: </b>gurun
<b>Transliteration: </b>gamx\𒄧
<b>Transliteration: </b>gurun\𒄧
𒄩\<b>Transliteration: </b>ha
𒄩\<b>Transliteration: </b>ku6
𒄩\<b>Transliteration: </b>pesz11
𒄩\<b>Transliteration: </b>𒀜
𒄩\<b>Transliteration: </b>𒄩
𒄩\<b>Transliteration: </b>𒊭
𒄩\<b>Transliteration: </b>𒌅
<b>Transliteration: </b>ha\𒄩
<b>Transliteration: </b>ku6\𒄩
<b>Transliteration: </b>pesz11\𒄩
<b>Transliteration: </b>𒀜\𒄩
<b>Transliteration: </b>𒄩\𒄩
<b>Transliteration: </b>𒊭\𒄩
<b>Transliteration: </b>𒌅\𒄩
𒄪\<b>Transliteration: </b>zubud
<b>Transliteration: </b>zubud\𒄪
𒄫\<b>Transliteration: </b>bisz
𒄫\<b>Transliteration: </b>gir
𒄫\<b>Transliteration: </b>kir
𒄫\<b>Transliteration: </b>pisz
𒄫\<b>Transliteration: </b>pu3sz3
𒄫\<b>Transliteration: </b>qer
<b>Transliteration: </b>bisz\𒄫
<b>Transliteration: </b>gir\𒄫
<b>Transliteration: </b>kir\𒄫
<b>Transliteration: </b>pisz\𒄫
<b>Transliteration: </b>pu3sz3\𒄫
<b>Transliteration: </b>qer\𒄫
𒄬\<b>Transliteration: </b>hal
𒄬\<b>Transliteration: </b>pu2sz2
<b>Transliteration: </b>hal\𒄬
<b>Transliteration: </b>pu2sz2\𒄬
𒄭\<b>Transliteration: </b>da10
𒄭\<b>Transliteration: </b>di
𒄭\<b>Transliteration: </b>di2
𒄭\<b>Transliteration: </b>du10
𒄭\<b>Transliteration: </b>dub3
𒄭\<b>Transliteration: </b>dug3
𒄭\<b>Transliteration: </b>ha
𒄭\<b>Transliteration: </b>ha4
𒄭\<b>Transliteration: </b>he
𒄭\<b>Transliteration: </b>he2
𒄭\<b>Transliteration: </b>hi
𒄭\<b>Transliteration: </b>mud
𒄭\<b>Transliteration: </b>szar2
𒄭\<b>Transliteration: </b>𒀀
𒄭\<b>Transliteration: </b>𒄭
<b>Transliteration: </b>da10\𒄭
<b>Transliteration: </b>di\𒄭
<b>Transliteration: </b>di2\𒄭
<b>Transliteration: </b>du10\𒄭
<b>Transliteration: </b>dub3\𒄭
<b>Transliteration: </b>dug3\𒄭
<b>Transliteration: </b>ha\𒄭
<b>Transliteration: </b>ha4\𒄭
<b>Transliteration: </b>he\𒄭
<b>Transliteration: </b>he2\𒄭
<b>Transliteration: </b>hi\𒄭
<b>Transliteration: </b>mud\𒄭
<b>Transliteration: </b>szar2\𒄭
<b>Transliteration: </b>𒀀\𒄭
<b>Transliteration: </b>𒄭\𒄭
𒄮\<b>Transliteration: </b>su3r3
𒄮\<b>Transliteration: </b>sur3
<b>Transliteration: </b>su3r3\𒄮
<b>Transliteration: </b>sur3\𒄮
𒄯\<b>Transliteration: </b>ar3
𒄯\<b>Transliteration: </b>har
𒄯\<b>Transliteration: </b>hi2r2
𒄯\<b>Transliteration: </b>hir2
𒄯\<b>Transliteration: </b>hur
𒄯\<b>Transliteration: </b>kikkin
𒄯\<b>Transliteration: </b>kin2
𒄯\<b>Transliteration: </b>kinkin
𒄯\<b>Transliteration: </b>mar6
𒄯\<b>Transliteration: </b>mur
𒄯\<b>Transliteration: </b>ur5
<b>Transliteration: </b>ar3\𒄯
<b>Transliteration: </b>har\𒄯
<b>Transliteration: </b>hi2r2\𒄯
<b>Transliteration: </b>hir2\𒄯
<b>Transliteration: </b>hur\𒄯
<b>Transliteration: </b>kikkin\𒄯
<b>Transliteration: </b>kin2\𒄯
<b>Transliteration: </b>kinkin\𒄯
<b>Transliteration: </b>mar6\𒄯
<b>Transliteration: </b>mur\𒄯
<b>Transliteration: </b>ur5\𒄯
𒄰\<b>Transliteration: </b>du15
𒄰\<b>Transliteration: </b>kam
<b>Transliteration: </b>du15\𒄰
<b>Transliteration: </b>kam\𒄰
𒄲\<b>Transliteration: </b>ke3sz3
<b>Transliteration: </b>ke3sz3\𒄲
𒄴\<b>Transliteration: </b>ah
𒄴\<b>Transliteration: </b>a’
𒄴\<b>Transliteration: </b>eh
𒄴\<b>Transliteration: </b>ih
𒄴\<b>Transliteration: </b>uh
𒄴\<b>Transliteration: </b>umun3
<b>Transliteration: </b>ah\𒄴
<b>Transliteration: </b>a’\𒄴
<b>Transliteration: </b>eh\𒄴
<b>Transliteration: </b>ih\𒄴
<b>Transliteration: </b>uh\𒄴
<b>Transliteration: </b>umun3\𒄴
𒄵\<b>Transliteration: </b>bir
𒄵\<b>Transliteration: </b>dubur
𒄵\<b>Transliteration: </b>girisz
<b>Transliteration: </b>bir\𒄵
<b>Transliteration: </b>dubur\𒄵
<b>Transliteration: </b>girisz\𒄵
